date,sp500,aapl,amzn,avgo,ba,bac,blk,bsx,de,et,ge,goog,gs,jpm,meta,ms,msft,nvda,ph,rok,tsla
11/13/2020,3585.15,119.26,156.44,37.35,187.11,27,669.77,37.98,251.79,5.36,57.75,88.85,219.08,114.08,276.95,56.61,216.51,13.3,258.99,239.78,136.17
11/16/2020,3626.91,120.3,156.55,38.08,202.4,27.58,676.43,38.03,259.1,5.44,59.74,89.07,222.38,117.3,278.96,58.11,217.23,13.52,267.89,241.22,136.03
11/17/2020,3609.53,119.39,156.78,38.06,210.05,27.55,667.49,35.03,258.21,5.63,60.43,88.51,224.65,116.11,275,58.81,214.46,13.42,263.12,241.32,147.2
11/18/2020,3567.79,118.03,155.27,38.06,203.3,26.98,669.89,34.26,257.33,5.65,60.74,87.34,224.3,115.25,271.97,58.81,211.08,13.43,265.04,245.5,162.21
11/19/2020,3581.87,118.64,155.85,38.43,205.67,26.98,673.48,34.21,255.59,6.12,60.3,88.2,224.57,115.56,272.94,58.63,212.42,13.44,268.84,250.14,166.42
11/20/2020,3557.54,117.34,154.97,38.33,199.62,26.81,672.71,33.7,258.56,6.08,60.93,87.11,223.35,114.57,269.7,57.81,210.39,13.09,267.12,247.63,163.2
11/23/2020,3577.59,113.85,154.92,38.7,211.53,27.39,682.87,33.33,261.11,6.43,62.86,86.74,228.83,117.87,268.43,60.27,210.11,13.14,271.91,251.78,173.95
11/24/2020,3635.41,115.17,155.9,39.22,218.49,28.98,699.3,33.79,261.51,6.71,65.24,88.44,237.5,123.32,276.92,63.6,213.86,12.96,279.86,256.81,185.13
11/25/2020,3629.65,116.03,159.25,39.08,217.61,29.03,703.61,33.55,256.43,6.49,65.55,88.57,236.54,122.03,275.59,63.48,213.87,13.23,274.1,256.43,191.33
11/27/2020,3638.35,116.59,159.77,39.49,216.5,28.99,715.11,33.6,261.95,6.36,64.92,89.66,235.4,121.22,277.81,63.84,215.23,13.26,272.85,255.93,195.25
11/30/2020,3621.63,119.05,158.4,40.16,210.71,28.16,698.35,33.15,261.62,6.18,63.55,88.04,230.58,117.88,276.97,61.83,214.07,13.4,267.26,255.56,189.2
12/1/2020,3662.45,122.72,161,40.46,213.01,28.69,715.23,33.65,255.13,6.17,63.36,89.91,232.08,119.74,286.55,63.28,216.21,13.39,270.36,246.96,194.92
12/2/2020,3669.01,123.08,160.18,40.37,223.85,29.06,718.36,34.15,259,6.33,65.11,91.4,237.65,122.04,287.52,64.02,215.37,13.54,270.11,246.69,189.61
12/3/2020,3666.72,122.94,159.34,39.98,237.2,28.91,715.42,33.81,252.68,6.55,66.17,91.34,235.47,121.24,281.85,64.06,214.24,13.4,269.12,245.24,197.79
12/4/2020,3699.12,122.25,158.13,41.17,232.71,29.29,703.47,34.41,253.39,6.93,67.92,91.4,239.58,122.34,279.7,65,214.36,13.56,275.74,247.96,199.68
12/7/2020,3691.96,123.75,157.9,42.09,238.17,29.09,709.49,34.25,252.01,6.7,67.8,90.97,238.45,121.88,285.58,64.26,214.29,13.61,271.54,245.13,213.92
12/8/2020,3702.25,124.38,158.86,42.34,236.57,28.93,713.92,33.97,252.6,6.74,68.42,90.93,238.84,122,283.4,63.91,216.01,13.35,274.24,249.6,216.63
12/9/2020,3672.82,121.78,155.21,41.62,232.06,28.8,701.68,34.13,254.83,6.49,71.1,89.21,242.82,121.05,277.92,64.37,211.8,12.93,276.32,251.28,201.49
12/10/2020,3668.1,123.24,155.07,41,234.43,29.11,698.41,34,253.45,6.82,70.67,88.77,244.4,120.27,277.12,64.44,210.52,12.97,274.44,246.77,209.02
12/11/2020,3663.46,122.41,155.82,40.58,230.33,28.57,695.2,33.6,255.77,7.01,69.67,89.09,239.99,119.56,273.55,63.32,213.26,13.01,274.68,246.72,203.33
12/14/2020,3647.49,121.78,157.85,41.18,228.62,28.22,683.92,33.45,252.72,6.95,67.61,88,237.79,118.3,274.19,61.88,214.2,13.31,270.09,242.99,213.28
12/15/2020,3694.62,127.88,158.26,41.81,229.5,28.64,698.18,34.67,261.99,6.99,69.36,88.39,242.43,120.32,275.55,63.95,214.13,13.36,275.79,247.22,211.08
12/16/2020,3701.17,127.81,162.05,42.49,225.87,28.72,698.37,35.13,261.12,6.87,68.23,88.15,243.77,120.67,275.67,64.23,219.28,13.24,272.81,245.73,207.59
12/17/2020,3722.48,128.7,161.8,42.61,221.24,28.83,706.01,35.39,264.53,6.88,67.92,87.39,244.43,119.67,274.48,64.67,219.42,13.34,273.3,247.19,218.63
12/18/2020,3709.41,126.66,160.08,43.46,219.75,28.67,698.8,35.45,270.7,6.78,67.48,86.55,242.13,119.08,276.4,64.18,218.59,13.27,272,247.95,231.67
12/21/2020,3694.92,128.23,160.31,42.89,219.31,29.74,698.83,34.82,267.75,6.6,67.23,86.97,256.98,123.55,272.79,67.83,222.59,13.33,272.79,249.36,216.62
12/22/2020,3687.26,131.88,160.33,43.31,218.78,29.21,693.52,34.36,269.26,6.46,66.24,86.17,250.09,121.67,267.09,66.64,223.94,13.28,267.58,247.64,213.45
12/23/2020,3690.01,130.96,159.26,42.55,219.69,30.05,703.64,34.37,267.94,6.52,67.8,86.62,256.45,125.07,268.11,68.21,221.02,13.01,269.4,248.03,215.33
12/24/2020,3703.06,131.97,158.63,43.15,217.15,29.96,707.18,34.59,269.21,6.44,66.48,86.94,256.16,124.52,267.4,68.09,222.75,12.99,269.45,248.63,220.59
12/28/2020,3735.36,136.69,164.2,43.19,216.09,30.13,710.18,34.92,267.5,6.23,66.42,88.8,259.59,125.34,277,68.05,224.96,12.9,267.7,248.36,221.23
12/29/2020,3727.04,134.87,166.1,42.9,216.25,30.01,706.28,35.5,265.34,6.2,65.92,87.94,258.01,125.01,276.78,67.71,224.15,12.94,266.13,246.66,222
12/30/2020,3732.04,133.72,164.29,43.48,216.67,29.98,708.94,35.55,266.15,6.16,66.86,86.98,259.45,125.36,271.87,67.84,221.68,13.15,270.22,249.1,231.59
12/31/2020,3756.07,132.69,162.85,43.78,214.06,30.31,721.54,35.95,269.05,6.18,67.42,87.59,263.71,127.07,273.16,68.53,222.42,13.05,272.41,250.81,235.22
1/4/2021,3700.65,129.41,159.33,42.52,202.72,30.03,710.82,35.27,267.64,6.1,65.36,86.41,265,125.87,268.94,68.33,217.69,13.11,266.02,246.47,243.26
1/5/2021,3726.86,131.01,160.93,42.81,211.63,30.26,714.58,36.24,274.28,6.46,67.23,87.05,270.93,125.65,270.97,69.49,217.9,13.4,272.02,247.07,245.04
1/6/2021,3748.14,126.6,156.92,42.55,211.03,32.15,734.96,36.76,290.36,6.62,70.92,86.76,285.55,131.55,263.31,73.68,212.25,12.61,280.85,258.56,251.99
1/7/2021,3803.79,130.92,158.11,44.34,212.71,32.86,750.42,36.56,299.73,6.65,70.36,89.36,291.65,135.87,268.74,74.94,218.29,13.34,281.36,259.54,272.01
1/8/2021,3824.68,132.05,159.13,44.56,209.9,32.53,756.45,36.75,293.91,6.73,70.79,90.36,290.08,136.02,267.57,75.25,219.62,13.28,280.66,261.81,293.34
1/11/2021,3799.61,128.98,155.71,44.58,206.79,33.07,766.68,36.44,294.92,6.83,71.48,88.34,293.83,138.05,256.84,76.06,217.49,13.62,284.02,262.59,270.4
1/12/2021,3801.19,128.8,156.04,44.94,208.41,33.66,777.74,35.33,302.09,7.14,73.54,87.33,302.21,140.22,251.09,75.8,214.93,13.48,287.76,265.47,283.15
1/13/2021,3809.84,130.89,158.29,45.12,207.21,33.46,779.75,36.06,301.22,7.24,72.23,87.72,302.94,140.35,251.64,75.56,216.34,13.53,286.22,262.42,284.8
1/14/2021,3795.54,128.91,156.37,45.21,209.91,33.99,743.5,36.16,302.85,7.13,72.79,87.01,307.87,141.17,245.64,76.47,213.02,13.2,291.12,262.75,281.67
1/15/2021,3768.25,127.14,155.21,44.59,204.32,33.01,727.76,36.33,295.4,7.01,70.73,86.81,301.01,138.64,251.36,75.24,212.65,12.86,285.17,255.6,275.39
1/19/2021,3798.91,127.83,156.04,45.93,210.71,32.77,733.65,36.27,294.99,6.85,71.35,89.54,294.2,138.04,261.1,74.99,216.44,13.03,288.8,261,281.52
1/20/2021,3851.85,132.03,163.17,46.19,211.45,32.34,741.54,36.66,300.94,6.83,71.1,94.34,290.47,135.97,267.48,74.84,224.34,13.37,286.87,263.97,283.48
1/21/2021,3853.07,136.87,165.35,46.68,207.41,31.77,742.2,37.52,305.5,6.62,69.11,94.56,289.37,134.83,272.87,74.7,224.97,13.87,279.2,267.7,281.66
1/22/2021,3841.47,139.07,164.61,46.5,205.84,31.55,735.05,37.03,305.17,6.5,69.36,95.05,289.39,133.79,274.5,74.13,225.95,13.71,275.17,265.97,282.21
1/25/2021,3855.36,142.92,164.7,46.48,203.36,31.16,722.98,36.78,298.2,6.57,68.61,94.97,283.04,132.12,278.01,72.38,229.53,13.65,269.77,260.85,293.6
1/26/2021,3849.62,143.16,166.31,46.39,202.06,30.94,721.85,36.64,296.01,6.62,70.48,95.86,281.76,131.58,282.05,71.21,232.33,13.44,267.04,244.45,294.36
1/27/2021,3750.77,142.06,161.63,44.47,194.03,29.83,697.79,35.82,280.73,6.47,71.04,91.54,273.33,127.86,272.14,68.42,232.9,12.92,249.92,241.05,288.05
1/28/2021,3787.38,137.09,161.88,45.17,197.23,30.32,719.91,36.34,292.96,6.41,69.23,93.16,275.02,130.11,265,69.32,238.93,13.05,265.54,251.2,278.48
1/29/2021,3714.24,131.96,160.31,45.05,194.19,29.65,701.26,35.44,288.8,6.27,66.67,91.79,271.17,128.67,258.33,67.05,231.96,12.99,264.61,248.53,264.51
2/1/2021,3773.86,134.14,167.14,46.67,195.84,29.96,713.17,35.95,292.21,6.36,67.05,95.07,274.73,129.62,262.01,67.67,239.65,13.24,268.19,247.68,279.94
2/2/2021,3826.31,134.99,169,47.69,200.94,31.03,729.5,36.64,302.54,6.53,70.17,96.38,286.97,133.61,267.08,70.95,239.51,13.56,268.38,252.52,290.93
2/3/2021,3830.17,133.94,165.63,46.52,207.39,31.58,724.08,37.45,301.14,6.67,69.92,103.5,288.55,135.14,266.65,70.6,243,13.53,271.22,245.39,284.9
2/4/2021,3871.74,137.39,166.55,47.06,210.64,32.5,732.45,38.76,309.27,6.75,71.48,103.12,293.75,138.25,266.49,72.29,242.01,13.66,268.98,241.27,283.33
2/5/2021,3886.83,136.76,167.61,46.6,207.93,32.37,726.33,38.96,309.24,6.72,71.17,104.9,293.5,137.98,268.1,73.22,242.2,13.59,279.47,242.89,284.08
2/8/2021,3915.59,136.91,166.15,47.27,211.95,33.09,726.45,39.57,317.04,7.06,72.48,104.65,300.15,140.14,266.58,74.23,242.47,14.44,278.64,247.26,287.81
2/9/2021,3911.23,136.01,165.25,47.46,215.12,32.95,728.8,39.25,315.33,6.78,72.04,104.18,300.46,139.58,269.45,74.24,243.77,14.26,275.66,246.52,283.15
2/10/2021,3909.88,135.39,164.33,47.01,211.92,32.98,723.17,38.85,313.64,6.83,71.17,104.77,304.28,139.66,271.87,74.33,242.82,14.76,272.93,244.75,268.27
2/11/2021,3916.38,135.13,163.11,47.84,210.66,32.88,721.43,38.87,314.46,6.78,71.54,104.79,302.32,139.27,270.39,73.72,244.49,15.25,273.02,246.86,270.55
2/12/2021,3934.83,135.37,163.89,48.63,210.98,33.37,722.98,38.39,313,6.82,73.23,105.21,306.32,141.25,270.5,74.61,244.99,14.96,276.24,249.18,272.04
2/16/2021,3932.59,133.19,163.45,48.91,217.18,34.27,730.31,37.93,317.09,6.96,74.73,106.09,311.96,144.65,273.97,76.05,243.7,15.33,276.22,249.72,265.41
2/17/2021,3931.33,130.84,165.43,48.25,215.52,34.41,721.39,37.5,312.08,6.89,74.04,106.42,312.74,145.1,273.57,75.45,244.2,14.91,272.01,248.1,266.05
2/18/2021,3913.97,129.71,166.41,48.33,208.48,34.19,703.53,37.52,300.25,6.78,72.6,105.86,309.9,145.59,269.39,74.83,243.79,14.83,268.34,244.19,262.46
2/19/2021,3906.71,129.87,162.5,49,217.47,34.54,710.11,38.03,330,7,75.04,105.06,315.62,148.02,261.56,76,240.97,14.93,279.73,248.23,260.43
2/22/2021,3876.5,126,159.04,47.64,212.88,35.15,703.14,39.2,337.51,7.47,78.03,103.24,316.87,149.41,260.33,77.4,234.51,14.36,282.31,243.95,238.17
2/23/2021,3881.37,125.86,159.72,47.19,212.12,35.52,703.16,38.75,337.41,7.72,78.6,103.54,319.21,150.61,265.86,77.5,233.27,14.14,286.01,245.41,232.95
2/24/2021,3925.43,125.35,157.98,48.09,229.34,36.38,712.1,39.53,345.66,8.12,81.9,104.76,330.64,153.26,264.31,79.88,234.55,14.5,297.07,247.04,247.34
2/25/2021,3829.34,120.99,152.86,45.72,216.45,35.93,694.79,39.67,348.03,8.06,79.66,101.57,327.76,151.18,254.69,78.43,228.99,13.31,289.39,244.41,227.41
2/26/2021,3811.15,121.26,154.65,46.99,212.01,34.71,694.5,38.78,349.12,7.64,78.28,101.84,319.48,147.17,257.62,76.87,232.38,13.71,286.96,243.28,225.17
3/1/2021,3901.82,127.79,157.31,48.96,224.39,35.79,719.2,38.9,359.51,8.12,81.84,104.08,329.92,150.5,264.91,79.16,236.94,13.84,297.58,251.24,239.48
3/2/2021,3870.29,125.12,154.73,48.05,223.14,35.53,716.31,38.76,351.44,7.98,81.03,103.79,330.94,150.01,259,80.79,233.87,13.41,295.97,248.71,228.81
3/3/2021,3819.72,122.06,150.25,46.31,228.56,36.42,701.49,38.82,343.06,7.87,83.9,101.34,334.43,152.91,255.41,82.06,227.56,12.8,296.54,250.84,217.73
3/4/2021,3768.47,120.13,148.88,44.36,224.71,36.5,683.21,37.93,337.95,8.04,84.71,102.45,329.29,150.56,257.64,81.11,226.73,12.37,293.14,246.07,207.15
3/5/2021,3841.94,121.42,150.02,45.01,223.22,36.93,702.28,39.54,349.83,8.15,84.9,105.43,327.37,150.91,264.28,80.87,231.6,12.46,299.99,253.09,199.32
3/8/2021,3821.35,116.36,147.6,42.12,224.03,37.13,698.96,39.52,353.7,8.1,88.46,101.21,334.19,152.91,255.31,81.1,227.39,11.59,298.81,257.87,187.67
3/9/2021,3875.44,121.08,153.14,44.36,230.61,36.32,722,39.55,352.69,8.05,87.4,102.64,330.59,151.83,265.74,80.85,233.78,12.52,295.89,259.72,224.53
3/10/2021,3898.81,119.98,152.88,43.76,245.34,37.37,728.5,39.34,361.22,8.58,82.72,102.75,342.02,155.13,264.9,83.09,232.42,12.47,306.3,263.66,222.69
3/11/2021,3939.34,121.96,155.68,45.37,252,37.24,722.12,38.65,364.46,8.36,76.6,105.74,342.1,154.32,273.88,83.25,237.13,12.99,308.27,264.25,233.2
3/12/2021,3943.34,121.03,154.47,45.12,269.19,37.94,716.19,38.85,369.49,8.48,78.53,103.1,348.81,156.15,268.4,84.34,235.75,12.86,312.56,265.24,231.24
3/15/2021,3968.94,123.99,154.08,47.08,265.63,37.75,719.01,39.4,374.37,8.31,83.34,103.32,346.05,155.37,273.75,83.86,234.81,13.19,314.91,265.06,235.98
3/16/2021,3962.71,125.57,154.59,47.82,255.21,37.64,723.07,38.86,373.52,8.09,82.09,104.63,341.71,153.51,279.28,82.54,237.71,13.29,309.92,258.34,225.63
3/17/2021,3974.12,124.76,156.79,48.36,263.59,37.95,728.22,38.88,379.26,8.14,84.96,104.55,344.95,155.09,284.01,83.86,237.04,13.34,314.67,261.33,233.94
3/18/2021,3915.46,120.53,151.4,46.41,256.06,38.94,723.73,38.19,380.41,7.77,82.72,101.81,348,157.65,278.62,83.94,230.72,12.72,315.05,260.31,217.72
3/19/2021,3913.1,119.99,153.75,47.45,255.82,38.53,729.64,38.17,372.48,7.98,82.53,102.16,344.2,155.14,290.11,82.94,230.35,12.85,311.05,258.3,218.29
3/22/2021,3940.59,123.39,155.54,47.53,251.23,37.66,730.92,38.23,371.59,8.1,81.97,101.93,339.33,150.97,293.54,81.92,235.99,13.19,310.98,261.87,223.33
3/23/2021,3910.52,122.54,156.88,46.41,241.25,36.9,716.57,37.24,357.49,7.72,79.03,102.65,331.77,149.46,290.63,79.12,237.58,13.07,305.7,258.72,220.72
3/24/2021,3889.14,120.09,154.35,45.73,239.24,36.9,722.75,37.58,360.91,7.63,78.03,102.25,328.65,150.62,282.14,79.33,235.46,12.64,308.33,263.19,210.09
3/25/2021,3909.52,120.59,152.31,46.17,247.19,37.66,727.5,37.92,366.8,7.76,80.22,102.22,330.55,152.55,278.74,80.13,232.34,12.54,314.25,264.65,213.46
3/26/2021,3974.54,121.21,152.6,48.2,244.87,38.68,756.9,38.22,372.29,7.93,81.09,101.78,327.39,155.09,283.02,79.98,236.48,12.84,317.59,273.55,206.24
3/29/2021,3971.09,121.39,153.79,47.26,250.52,38.31,757.86,38.59,367.97,7.82,80.84,102.8,325.73,152.68,290.82,77.88,235.24,12.95,317.18,270.32,203.76
3/30/2021,3958.55,119.9,152.76,45.62,252.01,38.99,749.26,38.96,373.92,7.76,83.03,102.78,332.01,154.48,288,79.09,231.85,12.87,317.33,267.64,211.87
3/31/2021,3972.89,122.15,154.7,46.37,254.72,38.69,753.96,38.65,374.14,7.68,81.97,103.43,327,152.23,294.53,77.66,235.77,13.35,315.43,265.44,222.64
4/1/2021,4019.87,123,158.05,47.59,252.96,39.49,766.83,38.58,372.12,7.85,82.9,106.89,327.64,153.71,298.66,78.22,242.35,13.81,316.21,263.44,220.58
4/5/2021,4077.91,125.9,161.34,48.85,259.36,39.8,784.02,39.04,374.81,7.82,84.03,111.28,323.54,153.62,308.91,78,249.07,13.99,319.18,267.66,230.35
4/6/2021,4073.94,126.21,161.19,48.39,255.17,39.69,781.71,38.95,375.61,7.81,83.65,111.24,327.06,152.54,306.26,79.09,247.86,13.86,317.17,262.92,230.54
4/7/2021,4079.95,127.9,163.97,48.25,252.58,40.05,788,38.85,374.79,7.8,83.59,112.48,326.55,154.93,313.09,79.04,249.9,14.14,316.84,261.27,223.66
4/8/2021,4097.17,130.36,164.97,48.55,254.95,39.7,800.6,38.72,374.07,7.88,83.96,113.27,331.14,155.12,313.02,80.2,253.25,14.32,318.46,261.04,227.93
4/9/2021,4128.8,133,168.61,48.51,252.36,39.99,808.35,39.32,377,8.04,84.9,114.29,330.81,156.28,312.46,80.72,255.85,14.4,321.09,264.59,225.67
4/12/2021,4127.99,131.24,168.97,48.37,249.52,40.06,807.98,39.34,378.26,8.07,84.84,112.74,331.84,155.95,311.54,80.18,255.91,15.21,321.18,265.09,233.99
4/13/2021,4141.59,134.43,170,48.5,253.27,39.32,802.49,39.41,378.67,8,83.9,113.36,327.68,154.09,309.76,79.53,258.49,15.68,315.61,261.94,254.11
4/14/2021,4124.66,132.03,166.65,47.73,252.43,39.88,801.07,39.67,381.5,8.02,85.4,112.74,335.35,151.21,302.82,80.79,255.59,15.28,317.67,259.6,244.08
4/15/2021,4170.42,134.5,168.95,48,251.11,38.74,817.84,40.86,382.14,8.06,84.59,114.83,338.55,152.17,307.82,80.82,259.5,16.14,318.34,264.28,246.28
4/16/2021,4185.47,134.16,169.97,47.88,248.18,39.15,811.45,40.91,383.07,7.87,83.59,114.89,342.31,153.3,306.18,78.59,260.74,15.91,321.11,265.85,246.59
4/19/2021,4163.26,134.84,168.6,46.2,244.15,39.17,811.09,40.88,380.72,8.04,84.03,115.12,343.09,152.65,302.24,80.03,258.74,15.36,317.52,267.1,238.21
4/20/2021,4134.94,133.11,166.73,45.73,234.06,38.08,804.96,41.13,370.27,7.93,81.53,114.68,331.88,149.27,302.65,77.29,258.26,15.17,312.16,263.22,239.66
4/21/2021,4173.42,133.5,168.1,45.98,235.92,38.72,811.53,42.31,375.6,7.98,83.34,114.66,335.27,150.54,301.47,79.25,260.58,15.36,317.6,267.82,248.04
